Date,Occupancy Index,Room Rate Index,Tourist Demand Index,Airfare Index
17-07-2023,-1022.889,3463.715,-881.481,1095.947
18-07-2023,-1039.203,3349.054,-896.827,1126.224
19-07-2023,-1051.476,3369.614,-900.808,1136.861
20-07-2023,-1063.474,3324.858,-926.247,1146.071
21-07-2023,-1074.971,3180.24,-929.017,1152.56
22-07-2023,-1076.616,2947.115,-932.385,1146.526
23-07-2023,-1053.251,2749.546,-902.633,1124.573
24-07-2023,-1022.091,2861.463,-909.627,1089.176
25-07-2023,-1012.311,2937.62,-887.477,1070.421
26-07-2023,-1000.044,3119.408,-885.255,1063.118
27-07-2023,-1009.036,3018.625,-876.143,1074.741
28-07-2023,-1007.309,3141.95,-869.162,1078.889
29-07-2023,-1015.211,3222.877,-872.824,1084.622
30-07-2023,-1019.574,3150.403,-881.892,1093.235
31-07-2023,-1025.414,3152.849,-893.124,1094.394
01-08-2023,-1026.555,3120.999,-893.808,1103.241
02-08-2023,-1029.341,2992.445,-905.262,1097.429
03-08-2023,-1022.869,2847.395,-900.22,1090.927
04-08-2023,-1012.372,2929.947,-886.085,1072.169
05-08-2023,-1004.147,2956.732,-895.38,1067.381
06-08-2023,-999.774,2912.058,-887.794,1062.894
07-08-2023,-992.819,3029.135,-876.817,1054.617
08-08-2023,-992.702,3153.747,-865.567,1055.904
09-08-2023,-1001.367,3153.015,-876.456,1068.875
10-08-2023,-1010.882,3095.053,-869.84,1075.984
11-08-2023,-1015.743,3225.171,-890.786,1081.282
12-08-2023,-1025.288,3152.334,-893.693,1094.792
13-08-2023,-1026.627,2924.486,-900.968,1102.606
14-08-2023,-1012.623,3020.023,-868.513,1087.537
15-08-2023,-1009.935,3059.646,-873.052,1082.299
16-08-2023,-1003.976,3113.27,-875.566,1080.946
17-08-2023,-1004.395,3114.111,-884.83,1082.256
18-08-2023,-1008.333,2875.032,-901.775,1088.863
19-08-2023,-1003.656,2671.434,-895.303,1071.971
20-08-2023,-984.572,2897.258,-875.977,1042.843
21-08-2023,-979.669,3017.61,-872.007,1042.59
22-08-2023,-979.672,2926.635,-881.943,1046.987
23-08-2023,-983.263,2896.635,-865.809,1044.583
24-08-2023,-980.703,2836.298,-865.054,1044.817
25-08-2023,-980.237,2932.412,-859.441,1034.492
26-08-2023,-974.864,2854.694,-848.544,1040.359
27-08-2023,-966.828,2923.564,-829.784,1036.421
28-08-2023,-965.271,3031.832,-832.692,1035.862
29-08-2023,-969.83,2756.556,-832.268,1044.801
30-08-2023,-956.42,2701.253,-830.501,1030.622
31-08-2023,-941.045,2739.771,-845.256,1012.855
01-09-2023,-938.227,2975.959,-819.722,1001.949
02-09-2023,-944.983,2984.323,-834.603,1014.131
03-09-2023,-956.743,3050.822,-818.138,1019.712
04-09-2023,-962.706,2908.081,-821.496,1030.473
05-09-2023,-950.866,2898.543,-833.766,1026.429
06-09-2023,-954.933,2991.559,-831.133,1030.663
07-09-2023,-959.235,3074.399,-840.707,1039.485
08-09-2023,-969.838,3330.693,-847.294,1051.419
09-09-2023,-997.38,3389.916,-859.708,1079.637
10-09-2023,-1017.382,3157.296,-892.409,1105.372
11-09-2023,-1021.828,3088.967,-894.053,1106.488
12-09-2023,-1017.136,2867.94,-880.518,1107.42
13-09-2023,-1003.335,2850.981,-871.594,1083.549
14-09-2023,-989.995,2934.527,-867.621,1067.011
15-09-2023,-989.382,2899.68,-856.597,1061.704
16-09-2023,-990.545,2903.641,-860.285,1050.949
17-09-2023,-985.714,2981.714,-852.887,1047.55
18-09-2023,-979.322,2969.935,-857.396,1051.026
19-09-2023,-975.234,3058.468,-858.941,1057.503
20-09-2023,-980.93,3106.85,-847.608,1059.873
21-09-2023,-988.919,2919.709,-852.831,1069.29
22-09-2023,-983.91,2879.805,-870.561,1060.349
23-09-2023,-979.125,2979.226,-852.952,1047.035
24-09-2023,-976.117,3145.06,-849.606,1046.016
25-09-2023,-989.975,3109.974,-869.634,1059.014
26-09-2023,-990.76,3019.008,-860.131,1066.463
27-09-2023,-992.356,3088.762,-863.914,1068.459
28-09-2023,-996.906,2963.148,-873.91,1067.982
29-09-2023,-996.117,2950.625,-884.514,1066.223
30-09-2023,-999.838,2845.489,-871.273,1060.57
01-10-2023,-991.521,2693.983,-867.534,1044.198
02-10-2023,-964.939,3010.4,-848.829,1023.603
03-10-2023,-967.479,3214.742,-874.322,1033.296
04-10-2023,-987.053,3278.223,-870.927,1061.43
05-10-2023,-1005.483,3302.279,-875.506,1084.303
06-10-2023,-1023.22,3181.891,-894.829,1099.963
07-10-2023,-1029.182,3393.963,-906.509,1102.416
08-10-2023,-1048.207,3318.496,-913.529,1128.687
09-10-2023,-1051.965,3140.785,-920.911,1138.575
10-10-2023,-1049.651,3103.429,-910.427,1129.402
11-10-2023,-1043.335,3089.898,-901.818,1118.165
12-10-2023,-1039.228,3011.658,-908.815,1112.008
13-10-2023,-1031.811,2869.752,-901.852,1097.858
14-10-2023,-1020.704,3007.016,-883.63,1076.124
15-10-2023,-1017.662,3305.586,-897.581,1077.381
16-10-2023,-1030.39,3126.62,-906.144,1097.129
17-10-2023,-1034.807,3198.22,-910.87,1092.444
18-10-2023,-1034.01,2961.415,-920.594,1105.171
19-10-2023,-1023.207,2919.591,-896.992,1092.472
20-10-2023,-1010.79,3136.986,-884.31,1084.479
21-10-2023,-1021.366,2939.159,-891.048,1086.621
22-10-2023,-1016.394,3119.915,-891.184,1075.665
23-10-2023,-1015.994,3195.807,-892.507,1084.292
24-10-2023,-1014.095,2896.94,-897.781,1097.164
25-10-2023,-1007.617,2955.699,-893.137,1081.871
26-10-2023,-1004.718,3173.661,-869.387,1077.764
27-10-2023,-1013.408,3180.044,-880.539,1090.929
28-10-2023,-1016.686,2963.907,-906.766,1101.412
29-10-2023,-1014.978,2696.53,-899.553,1087.878
30-10-2023,-990.418,2756.919,-870.934,1058.861
31-10-2023,-979.618,3063.541,-869.369,1040.341
01-11-2023,-983.887,3149.301,-879.576,1055.153
02-11-2023,-997.788,3034.186,-876.763,1066.949
03-11-2023,-1006.699,2970.424,-874.659,1074.507
04-11-2023,-1005.82,2941.575,-868.843,1068.759
05-11-2023,-1001.43,2830.422,-879.129,1063.774
06-11-2023,-995.944,2606.42,-875.972,1047.09
07-11-2023,-966.792,2666.505,-854.892,1017.655
08-11-2023,-952.834,2967.238,-847.356,1004.217
09-11-2023,-959.147,3108.356,-835.771,1020.348
10-11-2023,-971.894,3123.541,-841.059,1045.267
11-11-2023,-979.458,2945.374,-853.372,1060.705
12-11-2023,-978.15,3219.265,-856.168,1060.783
13-11-2023,-991.877,2812.222,-866.906,1079.773
14-11-2023,-980.193,2930.953,-855.74,1064.862
15-11-2023,-971.827,2956.517,-840.991,1058.456
16-11-2023,-975.657,2952.117,-845.26,1057.113
17-11-2023,-973.404,2987.457,-847.557,1056.092
18-11-2023,-973.223,3065.7,-855.05,1052.403
19-11-2023,-984.744,2881.397,-858.446,1057.401
20-11-2023,-976.505,2850.865,-865.532,1048.872
21-11-2023,-971.286,2853.884,-857.652,1037.555
22-11-2023,-962.918,3052.218,-857.614,1027.949
23-11-2023,-973.789,2806.56,-862.04,1041.731
24-11-2023,-967.126,2867.693,-848.789,1032.042
25-11-2023,-966.607,3166.335,-844.384,1025.273
26-11-2023,-981.741,3327.793,-861.008,1049.122
27-11-2023,-1000.425,3227.493,-874.505,1076.646
28-11-2023,-1007.767,3202.928,-877.165,1090.543
29-11-2023,-1021.44,3320.802,-880.98,1098.256
30-11-2023,-1038.792,3163.403,-886.411,1114.244
01-12-2023,-1043.115,3257.042,-891.147,1113.496
02-12-2023,-1045.672,3056.636,-905.156,1122.436
03-12-2023,-1036.844,3095.839,-905.933,1110.364
04-12-2023,-1033.999,3058.549,-903.578,1105.233
05-12-2023,-1030.782,3151.47,-903.836,1098.45
06-12-2023,-1032.277,2974.848,-898.192,1105.972
07-12-2023,-1021.77,3192.185,-878.723,1092.984
08-12-2023,-1030.12,3353.9,-892.605,1100.629
09-12-2023,-1041.969,3268.079,-901.598,1115.345
10-12-2023,-1049.987,3092.239,-911.787,1122.34
11-12-2023,-1041.298,3008.373,-919.26,1117.05
12-12-2023,-1028.191,2990.796,-918.643,1102.683
13-12-2023,-1020.009,2993.276,-913.089,1090.485
14-12-2023,-1026.433,3166.373,-912.969,1084.154
15-12-2023,-1034.587,3029.022,-908.785,1086.826
16-12-2023,-1027.933,3214.598,-891.928,1081.657
17-12-2023,-1033.664,3192.232,-903.581,1096.164
18-12-2023,-1038.694,3306.061,-919.739,1103.77
19-12-2023,-1044.409,3234.056,-933.715,1117.658
20-12-2023,-1055.948,2992.764,-905.203,1127.555
21-12-2023,-1036.475,2952.96,-910.007,1111.231
22-12-2023,-1038.279,3036.854,-907.223,1094.338
23-12-2023,-1031.863,3051.22,-892.921,1088.626
24-12-2023,-1023.533,3104.976,-901.016,1085.225
25-12-2023,-1021.827,3143.524,-913.898,1088.391
26-12-2023,-1021.361,3079.017,-887.644,1094.514
27-12-2023,-1013.352,3222.328,-897.011,1094.111
28-12-2023,-1029.747,3289.075,-921.344,1101.287
29-12-2023,-1040.545,3062.551,-925.912,1114.228
30-12-2023,-1037.247,2823.706,-914.095,1102.377
